#,id,resource_id,at_date_time,active_energy_outlet,active_effect_outlet,active_energy_input,active_effect_input,phase_current1,phase_current2,phase_current3
1,3905661,2252,2024-11-04 00:00:00.000000,0.205,2.5,0,0,9.87,1.35,0.88
2,3903877,2252,2024-11-03 23:55:00.000000,0.218,2.6,0,0,9.78,1.89,0.84
3,3903876,2252,2024-11-03 23:50:00.000000,0.207,2.47,0,0,9.77,1.4,0.83
4,3903875,2252,2024-11-03 23:45:00.000000,0.221,2.63,0,0,9.94,1.8,0.81
5,3903874,2252,2024-11-03 23:40:00.000000,0.229,2.81,0,0,10.37,2.09,0.93
6,3903873,2252,2024-11-03 23:35:00.000000,0.211,2.53,0,0,10.11,1.28,0.87
7,3903872,2252,2024-11-03 23:30:00.000000,0.222,2.64,0,0,10.09,1.79,0.86
8,3903871,2252,2024-11-03 23:25:00.000000,0.216,2.62,0,0,10.12,1.53,0.98
9,3903870,2252,2024-11-03 23:20:00.000000,0.226,2.79,0,0,10.5,1.79,1.06
10,3903869,2252,2024-11-03 23:15:00.000000,0.207,2.49,0,0,9.62,1.82,0.69
11,3903868,2252,2024-11-03 23:10:00.000000,0.192,2.32,0,0,9.48,1.32,0.64
12,3903867,2252,2024-11-03 23:05:00.000000,0.188,2.27,0,0,9.43,1.37,0.55
13,3903866,2252,2024-11-03 23:00:00.000000,0.2,2.42,0,0,9.63,1.78,0.52
14,3902070,2252,2024-11-03 22:55:00.000000,0.193,2.32,0,0,9.69,1.21,0.69
15,3902069,2252,2024-11-03 22:50:00.000000,0.229,2.77,0,0,10.33,1.69,1.26
16,3902068,2252,2024-11-03 22:45:00.000000,0.262,3.12,0,0,10.9,2.3,1.65
17,3902067,2252,2024-11-03 22:40:00.000000,0.255,3.06,0,0,11.13,1.92,1.62
18,3902066,2252,2024-11-03 22:35:00.000000,0.257,3.09,0,0,10.86,2.29,1.64
19,3902065,2252,2024-11-03 22:30:00.000000,0.255,3.11,0,0,10.95,2.5,1.55
20,3902064,2252,2024-11-03 22:25:00.000000,0.237,2.82,0,0,10.54,1.74,1.48
21,3902063,2252,2024-11-03 22:20:00.000000,0.24,2.91,0,0,10.54,1.95,1.56
22,3902062,2252,2024-11-03 22:15:00.000000,0.245,2.96,0,0,10.56,2.15,1.58
23,3902061,2252,2024-11-03 22:10:00.000000,0.188,2.23,0,0,9.84,1.18,0.57
24,3902060,2252,2024-11-03 22:05:00.000000,0.203,2.44,0,0,10.29,1.52,0.51
25,3902059,2252,2024-11-03 22:00:00.000000,0.214,2.61,0,0,10.42,2.04,0.66
26,3900267,2252,2024-11-03 21:55:00.000000,0.189,2.28,0,0,10.17,0.93,0.65
27,3900266,2252,2024-11-03 21:50:00.000000,0.2,2.37,0,0,10.13,1.38,0.58
28,3900265,2252,2024-11-03 21:45:00.000000,0.192,2.29,0,0,9.89,1.27,0.61
29,3900264,2252,2024-11-03 21:40:00.000000,0.184,2.25,0,0,9.94,0.99,0.67
30,3900263,2252,2024-11-03 21:35:00.000000,0.211,2.56,0,0,10.33,2.1,0.51
31,3900262,2252,2024-11-03 21:30:00.000000,0.189,2.25,0,0,9.88,1.11,0.6
32,3900261,2252,2024-11-03 21:25:00.000000,0.195,2.35,0,0,9.89,1.51,0.65
33,3900260,2252,2024-11-03 21:20:00.000000,0.192,2.32,0,0,9.95,1.31,0.66
34,3900259,2252,2024-11-03 21:15:00.000000,0.213,2.58,0,0,10.17,1.29,1.57
35,3900258,2252,2024-11-03 21:10:00.000000,0.211,2.54,0,0,10.25,1.92,0.6
36,3900257,2252,2024-11-03 21:05:00.000000,0.209,2.56,0,0,10.44,1.85,0.61
37,3900256,2252,2024-11-03 21:00:00.000000,0.207,2.5,0,0,10.18,1.78,0.66
38,3898469,2252,2024-11-03 20:55:00.000000,0.206,2.44,0,0,9.93,1.9,0.6
39,3898468,2252,2024-11-03 20:50:00.000000,0.196,2.36,0,0,9.98,1.52,0.66
40,3898467,2252,2024-11-03 20:45:00.000000,0.285,3.41,0,0,9.97,5.57,0.81
41,3898466,2252,2024-11-03 20:40:00.000000,0.385,4.63,0,0,10.14,10.63,0.55
42,3898465,2252,2024-11-03 20:35:00.000000,0.373,4.46,0,0,9.97,10.13,0.57
43,3898464,2252,2024-11-03 20:30:00.000000,0.37,4.49,0,0,10.12,10.11,0.65
44,3898463,2252,2024-11-03 20:25:00.000000,0.213,2.56,0,0,10.16,2.1,0.58
45,3898462,2252,2024-11-03 20:20:00.000000,0.199,2.4,0,0,10.21,1.45,0.65
46,3898461,2252,2024-11-03 20:15:00.000000,0.208,2.5,0,0,10.2,1.77,0.61
47,3898460,2252,2024-11-03 20:10:00.000000,0.207,2.46,0,0,10.11,1.9,0.57
48,3898459,2252,2024-11-03 20:05:00.000000,0.206,2.46,0,0,10.01,1.97,0.62
49,3898458,2252,2024-11-03 20:00:00.000000,0.223,2.69,0,0,9.9,2.51,0.98
50,3896666,2252,2024-11-03 19:55:00.000000,0.21,2.49,0,0,9.82,2.21,0.55
51,3896665,2252,2024-11-03 19:50:00.000000,0.204,2.45,0,0,9.85,2.09,0.6
52,3896664,2252,2024-11-03 19:45:00.000000,0.213,2.58,0,0,9.9,2.32,0.74
53,3896663,2252,2024-11-03 19:40:00.000000,0.208,2.46,0,0,10,1.97,0.59
54,3896662,2252,2024-11-03 19:35:00.000000,0.261,3.06,0,0,10.91,2.75,1.18
55,3896661,2252,2024-11-03 19:30:00.000000,0.28,3.38,0,0,11.14,3.17,1.67
56,3896660,2252,2024-11-03 19:25:00.000000,0.271,3.22,0,0,11.05,2.77,1.58
57,3896659,2252,2024-11-03 19:20:00.000000,0.27,3.22,0,0,10.78,3.05,1.59
58,3896658,2252,2024-11-03 19:15:00.000000,0.259,3.13,0,0,10.61,2.82,1.65
59,3896657,2252,2024-11-03 19:10:00.000000,0.252,3.03,0,0,10.6,2.52,1.5
60,3896656,2252,2024-11-03 19:05:00.000000,0.27,3.26,0,0,10.99,3.24,1.44
61,3896655,2252,2024-11-03 19:00:00.000000,0.261,3.17,0,0,10.71,2.81,1.68
62,3894872,2252,2024-11-03 18:55:00.000000,0.295,3.5,0,0,10.61,4.37,1.62
63,3894871,2252,2024-11-03 18:50:00.000000,0.426,5.08,0,0,10.83,10.69,1.71
64,3894870,2252,2024-11-03 18:45:00.000000,0.404,4.88,0,0,10.89,9.58,1.87
65,3894869,2252,2024-11-03 18:40:00.000000,0.265,3.19,0,0,10.92,2.66,1.62
66,3894868,2252,2024-11-03 18:35:00.000000,0.231,2.82,0,0,10.58,2.56,0.85
67,3894867,2252,2024-11-03 18:30:00.000000,0.209,2.45,0,0,10.04,1.68,0.85
68,3894866,2252,2024-11-03 18:25:00.000000,0.204,2.47,0,0,9.96,1.74,0.85
69,3894865,2252,2024-11-03 18:20:00.000000,0.206,2.46,0,0,9.93,1.96,0.6
70,3894864,2252,2024-11-03 18:15:00.000000,0.196,2.34,0,0,9.93,1.53,0.6
71,3894863,2252,2024-11-03 18:10:00.000000,0.206,2.51,0,0,10,1.97,0.71
72,3894862,2252,2024-11-03 18:05:00.000000,0.232,2.74,0,0,10.03,3.1,0.53
73,3894861,2252,2024-11-03 18:00:00.000000,0.234,2.78,0,0,10.36,3.01,0.57
74,3893075,2252,2024-11-03 17:55:00.000000,0.235,2.84,0,0,10.22,3.33,0.63
75,3893074,2252,2024-11-03 17:50:00.000000,0.236,2.84,0,0,10.22,3.26,0.67
76,3893073,2252,2024-11-03 17:45:00.000000,0.24,2.86,0,0,10.2,3.38,0.61
77,3893072,2252,2024-11-03 17:40:00.000000,0.248,2.96,0,0,10.15,3.86,0.59
78,3893071,2252,2024-11-03 17:35:00.000000,0.23,2.74,0,0,9.95,3.23,0.6
79,3893070,2252,2024-11-03 17:30:00.000000,0.206,2.49,0,0,10.23,1.88,0.6
80,3893069,2252,2024-11-03 17:25:00.000000,0.226,2.82,0,0,9.86,1.94,2.22
81,3893068,2252,2024-11-03 17:20:00.000000,0.199,2.39,0,0,9.89,1.74,0.65
82,3893067,2252,2024-11-03 17:15:00.000000,0.197,2.36,0,0,9.9,1.59,0.67
83,3893066,2252,2024-11-03 17:10:00.000000,0.212,2.57,0,0,10.16,2,0.7
84,3893065,2252,2024-11-03 17:05:00.000000,0.216,2.56,0,0,10.36,1.95,0.54
85,3893064,2252,2024-11-03 17:00:00.000000,0.211,2.6,0,0,10.36,2.06,0.65
86,3891277,2252,2024-11-03 16:55:00.000000,0.216,2.59,0,0,10.19,2.18,0.61
87,3891276,2252,2024-11-03 16:50:00.000000,0.201,2.38,0,0,9.87,1.73,0.55
88,3891275,2252,2024-11-03 16:45:00.000000,0.201,2.44,0,0,9.93,1.81,0.67
89,3891274,2252,2024-11-03 16:40:00.000000,0.197,2.36,0,0,9.9,1.6,0.59
90,3891273,2252,2024-11-03 16:35:00.000000,0.193,2.28,0,0,10.07,1.32,0.47
91,3891272,2252,2024-11-03 16:30:00.000000,0.197,2.37,0,0,9.89,1.65,0.54
92,3891271,2252,2024-11-03 16:25:00.000000,0.199,2.4,0,0,10,1.56,0.62
93,3891270,2252,2024-11-03 16:20:00.000000,0.202,2.42,0,0,10.25,1.36,0.53
94,3891269,2252,2024-11-03 16:15:00.000000,0.1,1.23,0,0,4.52,1.73,0.63
95,3891268,2252,2024-11-03 16:10:00.000000,0.043,0.51,0,0,1.65,1.13,0.6
96,3891267,2252,2024-11-03 16:05:00.000000,0.041,0.57,0,0,1.76,1.27,0.56
97,3891266,2252,2024-11-03 16:00:00.000000,0.037,0.43,0,0,0.78,1.36,0.47
98,3889475,2252,2024-11-03 15:55:00.000000,0.031,0.36,0,0,0.78,1.03,0.53
99,3889474,2252,2024-11-03 15:50:00.000000,0.034,0.43,0,0,0.81,1.17,0.61
100,3889473,2252,2024-11-03 15:45:00.000000,0.048,0.59,0,0,0.99,1.74,0.57
101,3889472,2252,2024-11-03 15:40:00.000000,0.035,0.37,0,0,0.85,1.06,0.54
102,3889471,2252,2024-11-03 15:35:00.000000,0.033,0.41,0,0,0.79,1.3,0.54
103,3889470,2252,2024-11-03 15:30:00.000000,0.039,0.47,0,0,0.95,1.26,0.53
104,3889469,2252,2024-11-03 15:25:00.000000,0.034,0.37,0,0,0.98,0.89,0.5
105,3889468,2252,2024-11-03 15:20:00.000000,0.072,0.77,0,0,2.15,1.36,0.6
106,3889467,2252,2024-11-03 15:15:00.000000,0.192,2.36,0,0,9.34,1.36,0.59
107,3889466,2252,2024-11-03 15:10:00.000000,0.182,2.15,0,0,8.9,1.15,0.48
108,3889465,2252,2024-11-03 15:05:00.000000,0.181,2.19,0,0,8.9,1.35,0.49
109,3889464,2252,2024-11-03 15:00:00.000000,0.174,2.1,0,0,8.87,0.93,0.56
110,3887679,2252,2024-11-03 14:55:00.000000,0.186,2.22,0,0,9.03,1.35,0.49
111,3887678,2252,2024-11-03 14:50:00.000000,0.184,2.18,0,0,8.85,1.28,0.55
112,3887677,2252,2024-11-03 14:45:00.000000,0.176,2.14,0,0,8.89,0.92,0.6
113,3887676,2252,2024-11-03 14:40:00.000000,0.193,2.31,0,0,9.11,1.53,0.5
114,3887675,2252,2024-11-03 14:35:00.000000,0.182,2.17,0,0,9.11,1.13,0.42
115,3887674,2252,2024-11-03 14:30:00.000000,0.192,2.27,0,0,9.37,1.15,0.57
116,3887673,2252,2024-11-03 14:25:00.000000,0.191,2.32,0,0,9.3,1.4,0.55
117,3887672,2252,2024-11-03 14:20:00.000000,0.179,2.12,0,0,8.93,1,0.51
118,3887671,2252,2024-11-03 14:15:00.000000,0.183,2.18,0,0,9.01,1.13,0.55
119,3887670,2252,2024-11-03 14:10:00.000000,0.255,3.11,0,0,10.14,2.61,1.57
120,3887669,2252,2024-11-03 14:05:00.000000,0.264,3.24,0,0,10.5,2.95,1.44
121,3887668,2252,2024-11-03 14:00:00.000000,0.272,3.21,0,0,10.02,3.22,1.49
122,3885891,2252,2024-11-03 13:55:00.000000,0.286,3.39,0,0,10.25,3.21,2.1
123,3885890,2252,2024-11-03 13:50:00.000000,0.325,3.9,0,0,10.2,5.76,1.54
124,3885889,2252,2024-11-03 13:45:00.000000,0.336,4.02,0,0,10.04,6.61,1.42
125,3885888,2252,2024-11-03 13:40:00.000000,0.242,2.83,0,0,10.15,1.6,1.4
126,3885887,2252,2024-11-03 13:35:00.000000,0.241,2.93,0,0,10.18,1.94,1.4
127,3885886,2252,2024-11-03 13:30:00.000000,0.217,2.59,0,0,9.91,1.47,0.9
128,3885885,2252,2024-11-03 13:25:00.000000,0.292,3.48,0,0,11.79,2.43,2
129,3885884,2252,2024-11-03 13:20:00.000000,0.352,4.16,0,0,11.97,4.16,2.91
130,3885883,2252,2024-11-03 13:15:00.000000,0.345,4.22,0,0,14.09,2.43,3.03
131,3885882,2252,2024-11-03 13:10:00.000000,0.325,3.92,0,0,16.37,1.34,0.49
132,3885881,2252,2024-11-03 13:05:00.000000,0.18,2.13,0,0,8.95,1.1,0.42
133,3885880,2252,2024-11-03 13:00:00.000000,0.187,2.25,0,0,9.31,1,0.64
134,3884110,2252,2024-11-03 12:55:00.000000,0.197,2.39,0,0,9.46,1.5,0.55
135,3884109,2252,2024-11-03 12:50:00.000000,0.184,2.19,0,0,9.4,0.82,0.5
136,3884108,2252,2024-11-03 12:45:00.000000,0.193,2.35,0,0,9.18,1.46,0.62
137,3884107,2252,2024-11-03 12:40:00.000000,0.176,2.1,0,0,8.98,0.86,0.51
138,3884106,2252,2024-11-03 12:35:00.000000,0.193,2.31,0,0,9.31,1.56,0.41
139,3884105,2252,2024-11-03 12:30:00.000000,0.181,2.18,0,0,8.95,1.17,0.57
140,3884104,2252,2024-11-03 12:25:00.000000,0.176,2.14,0,0,8.96,0.96,0.57
141,3884103,2252,2024-11-03 12:20:00.000000,0.185,2.2,0,0,8.88,1.37,0.48
142,3884102,2252,2024-11-03 12:15:00.000000,0.151,1.85,0,0,7.15,1.3,0.52
143,3884101,2252,2024-11-03 12:10:00.000000,0.046,0.62,0,0,1.5,1.25,0.56
144,3884100,2252,2024-11-03 12:05:00.000000,0.052,0.61,0,0,1.22,1.52,0.44
145,3884099,2252,2024-11-03 12:00:00.000000,0.047,0.56,0,0,1.25,1.17,0.54
146,3882324,2252,2024-11-03 11:55:00.000000,0.04,0.48,0,0,1.09,1.08,0.57
147,3882323,2252,2024-11-03 11:50:00.000000,0.057,0.73,0,0,1.43,1.78,0.55
148,3882322,2252,2024-11-03 11:45:00.000000,0.036,0.42,0,0,0.92,1.03,0.51
149,3882321,2252,2024-11-03 11:40:00.000000,0.037,0.44,0,0,0.92,1.13,0.5
150,3882320,2252,2024-11-03 11:35:00.000000,0.041,0.52,0,0,0.99,1.39,0.51
151,3882319,2252,2024-11-03 11:30:00.000000,0.049,0.62,0,0,1.37,1.4,0.51
152,3882318,2252,2024-11-03 11:25:00.000000,0.045,0.55,0,0,1.21,1.24,0.52
153,3882317,2252,2024-11-03 11:20:00.000000,0.054,0.67,0,0,1.28,1.55,0.58
154,3882316,2252,2024-11-03 11:15:00.000000,0.045,0.54,0,0,1.22,1.17,0.52
155,3882315,2252,2024-11-03 11:10:00.000000,0.053,0.6,0,0,1.39,1.32,0.51
156,3882314,2252,2024-11-03 11:05:00.000000,0.046,0.64,0,0,1.27,1.58,0.52
157,3882313,2252,2024-11-03 11:00:00.000000,0.037,0.42,0,0,0.89,1.07,0.5
158,3880543,2252,2024-11-03 10:55:00.000000,0.039,0.45,0,0,0.93,1.12,0.52
159,3880542,2252,2024-11-03 10:50:00.000000,0.056,0.7,0,0,1.34,1.71,0.56
160,3880541,2252,2024-11-03 10:45:00.000000,0.04,0.46,0,0,0.95,1.17,0.54
161,3880540,2252,2024-11-03 10:40:00.000000,0.04,0.5,0,0,0.96,1.17,0.54
162,3880539,2252,2024-11-03 10:35:00.000000,0.052,0.62,0,0,1.28,1.5,0.5
163,3880538,2252,2024-11-03 10:30:00.000000,0.061,0.76,0,0,1.72,1.64,0.54
164,3880537,2252,2024-11-03 10:25:00.000000,0.042,0.5,0,0,1.27,1.03,0.49
165,3880536,2252,2024-11-03 10:20:00.000000,0.05,0.64,0,0,1.32,1.43,0.6
166,3880535,2252,2024-11-03 10:15:00.000000,0.045,0.54,0,0,1.06,1.36,0.57
167,3880534,2252,2024-11-03 10:10:00.000000,0.046,0.5,0,0,1.11,1.19,0.5
168,3880533,2252,2024-11-03 10:05:00.000000,0.041,0.52,0,0,0.99,1.4,0.49
169,3880532,2252,2024-11-03 10:00:00.000000,0.048,0.58,0,0,0.98,1.49,0.56
170,3878760,2252,2024-11-03 09:55:00.000000,0.039,0.46,0,0,0.98,1.09,0.5
171,3878759,2252,2024-11-03 09:50:00.000000,0.058,0.66,0,0,1.4,1.58,0.52
172,3878758,2252,2024-11-03 09:45:00.000000,0.051,0.62,0,0,1.31,1.38,0.62
173,3878757,2252,2024-11-03 09:40:00.000000,0.04,0.47,0,0,1.2,0.96,0.49
174,3878756,2252,2024-11-03 09:35:00.000000,0.052,0.66,0,0,1.46,1.5,0.45
175,3878755,2252,2024-11-03 09:30:00.000000,0.063,0.77,0,0,1.63,1.66,0.6
176,3878754,2252,2024-11-03 09:25:00.000000,0.041,0.5,0,0,1.24,0.99,0.53
177,3878753,2252,2024-11-03 09:20:00.000000,0.051,0.59,0,0,1.19,1.38,0.49
178,3878752,2252,2024-11-03 09:15:00.000000,0.062,0.72,0,0,1.38,1.66,0.58
179,3878751,2252,2024-11-03 09:10:00.000000,0.053,0.66,0,0,1.58,1.29,0.57
180,3878750,2252,2024-11-03 09:05:00.000000,0.039,0.46,0,0,1.06,1.19,0.43
181,3878749,2252,2024-11-03 09:00:00.000000,0.046,0.55,0,0,1.02,1.45,0.53
182,3876962,2252,2024-11-03 08:55:00.000000,0.049,0.62,0,0,1.37,1.35,0.62
183,3876961,2252,2024-11-03 08:50:00.000000,0.044,0.52,0,0,1.17,1.23,0.54
184,3876960,2252,2024-11-03 08:45:00.000000,0.063,0.73,0,0,1.78,1.43,0.52
185,3876959,2252,2024-11-03 08:40:00.000000,0.06,0.75,0,0,1.86,1.3,0.61
186,3876958,2252,2024-11-03 08:35:00.000000,0.06,0.75,0,0,1.74,1.55,0.46
187,3876957,2252,2024-11-03 08:30:00.000000,0.057,0.65,0,0,1.26,1.48,0.62
188,3876956,2252,2024-11-03 08:25:00.000000,0.073,0.87,0,0,1.78,1.5,0.88
189,3876955,2252,2024-11-03 08:20:00.000000,0.078,0.92,0,0,2.15,1.28,0.99
190,3876954,2252,2024-11-03 08:15:00.000000,0.083,1.02,0,0,2.11,1.89,0.89
191,3876953,2252,2024-11-03 08:10:00.000000,0.075,0.9,0,0,1.93,1.52,0.88
192,3876952,2252,2024-11-03 08:05:00.000000,0.065,0.75,0,0,1.72,1.16,0.84
193,3876951,2252,2024-11-03 08:00:00.000000,0.078,1.02,0,0,2.02,2,0.86
194,3875167,2252,2024-11-03 07:55:00.000000,0.077,0.91,0,0,1.63,1.81,0.9
195,3875166,2252,2024-11-03 07:50:00.000000,0.07,0.81,0,0,1.62,1.42,0.9
196,3875165,2252,2024-11-03 07:45:00.000000,0.095,1.17,0,0,2.06,2.5,0.96
197,3875164,2252,2024-11-03 07:40:00.000000,0.088,1.02,0,0,1.65,2.28,0.93
198,3875163,2252,2024-11-03 07:35:00.000000,0.081,0.95,0,0,1.84,1.82,0.84
199,3875162,2252,2024-11-03 07:30:00.000000,0.088,1.07,0,0,1.82,2.2,1.03
200,3875161,2252,2024-11-03 07:25:00.000000,0.11,1.35,0,0,2.61,2.75,1.19
201,3875160,2252,2024-11-03 07:20:00.000000,0.089,1.05,0,0,2.14,2.04,1.03
202,3875159,2252,2024-11-03 07:15:00.000000,0.088,1.06,0,0,2.7,2.13,0.94
203,3875158,2252,2024-11-03 07:10:00.000000,0.117,1.39,0,0,2.96,3.39,1.02
204,3875157,2252,2024-11-03 07:05:00.000000,0.088,1.06,0,0,2.77,2.43,0.83
205,3875156,2252,2024-11-03 07:00:00.000000,0.127,1.51,0,0,2.63,4.37,0.9
206,3873374,2252,2024-11-03 06:55:00.000000,0.122,1.49,0,0,2.74,3.99,1.03
207,3873373,2252,2024-11-03 06:50:00.000000,0.12,1.48,0,0,3.01,3.78,0.97
208,3873372,2252,2024-11-03 06:45:00.000000,0.128,1.52,0,0,2.73,4.3,0.88
209,3873371,2252,2024-11-03 06:40:00.000000,0.097,1.15,0,0,2.91,2.43,0.95
210,3873370,2252,2024-11-03 06:35:00.000000,0.091,1.14,0,0,3.16,2.15,0.91
211,3873369,2252,2024-11-03 06:30:00.000000,0.1,1.18,0,0,2.89,2.62,0.91
212,3873368,2252,2024-11-03 06:25:00.000000,0.078,0.92,0,0,2.57,1.96,0.88
213,3873367,2252,2024-11-03 06:20:00.000000,0.076,0.91,0,0,2.63,1.74,0.96
214,3873366,2252,2024-11-03 06:15:00.000000,0.102,1.28,0,0,3.03,2.88,0.97
215,3873365,2252,2024-11-03 06:10:00.000000,0.079,0.92,0,0,2.53,1.97,0.89
216,3873364,2252,2024-11-03 06:05:00.000000,0.087,1.06,0,0,2.55,2.59,0.88
217,3873363,2252,2024-11-03 06:00:00.000000,0.088,1.07,0,0,2.88,2.12,0.99
218,3871586,2252,2024-11-03 05:55:00.000000,0.095,1.08,0,0,2.84,2.42,0.8
219,3871585,2252,2024-11-03 05:50:00.000000,0.091,1.12,0,0,2.74,2.55,0.86
220,3871584,2252,2024-11-03 05:45:00.000000,0.091,0.96,0,0,2.47,1.78,0.9
221,3871583,2252,2024-11-03 05:40:00.000000,0.112,1.45,0,0,2.51,3.63,0.87
222,3871582,2252,2024-11-03 05:35:00.000000,0.144,1.68,0,0,1.89,5.29,0.72
223,3871581,2252,2024-11-03 05:30:00.000000,0.153,1.87,0,0,1.87,5.92,0.87
224,3871580,2252,2024-11-03 05:25:00.000000,0.091,1.08,0,0,2.31,2.3,0.89
225,3871579,2252,2024-11-03 05:20:00.000000,0.061,0.75,0,0,2.06,1.24,0.85
226,3871578,2252,2024-11-03 05:15:00.000000,0.074,0.89,0,0,1.96,1.86,0.93
227,3871577,2252,2024-11-03 05:10:00.000000,0.079,0.9,0,0,2.14,1.64,0.98
228,3871576,2252,2024-11-03 05:05:00.000000,0.075,0.93,0,0,2.35,1.58,0.88
229,3871575,2252,2024-11-03 05:00:00.000000,0.086,1.01,0,0,2.2,1.95,0.99
230,3869798,2252,2024-11-03 04:55:00.000000,0.087,1,0,0,2.01,1.83,1.07
231,3869797,2252,2024-11-03 04:50:00.000000,0.08,0.99,0,0,1.96,1.7,1.06
232,3869796,2252,2024-11-03 04:45:00.000000,0.083,0.99,0,0,1.49,2.13,1.11
233,3869795,2252,2024-11-03 04:40:00.000000,0.092,1.1,0,0,1.85,2.15,1.2
234,3869794,2252,2024-11-03 04:35:00.000000,0.078,0.94,0,0,1.74,1.69,1.09
235,3869793,2252,2024-11-03 04:30:00.000000,0.082,0.98,0,0,1.58,1.91,1.19
236,3869792,2252,2024-11-03 04:25:00.000000,0.094,1.08,0,0,1.7,2.07,1.32
237,3869791,2252,2024-11-03 04:20:00.000000,0.095,1.17,0,0,2.17,2.04,1.32
238,3869790,2252,2024-11-03 04:15:00.000000,0.095,1.13,0,0,1.93,2.02,1.3
239,3869789,2252,2024-11-03 04:10:00.000000,0.101,1.24,0,0,2.16,2.13,1.5
240,3869788,2252,2024-11-03 04:05:00.000000,0.113,1.4,0,0,2.62,2.41,1.4
241,3869787,2252,2024-11-03 04:00:00.000000,0.114,1.33,0,0,2.22,2.44,1.49
242,3868013,2252,2024-11-03 03:55:00.000000,0.107,1.3,0,0,2.02,2.37,1.64
243,3868012,2252,2024-11-03 03:50:00.000000,0.11,1.37,0,0,2.42,2.25,1.71
244,3868011,2252,2024-11-03 03:45:00.000000,0.113,1.35,0,0,2.17,2.37,1.7
245,3868010,2252,2024-11-03 03:40:00.000000,0.114,1.35,0,0,2.08,2.47,1.76
246,3868009,2252,2024-11-03 03:35:00.000000,0.116,1.35,0,0,2.29,2.16,1.82
247,3868008,2252,2024-11-03 03:30:00.000000,0.123,1.5,0,0,2.46,2.61,1.82
248,3868007,2252,2024-11-03 03:25:00.000000,0.125,1.48,0,0,2.39,2.5,1.89
249,3868006,2252,2024-11-03 03:20:00.000000,0.125,1.51,0,0,2.56,2.41,1.95
250,3868005,2252,2024-11-03 03:15:00.000000,0.134,1.67,0,0,2.87,2.9,1.83
251,3868004,2252,2024-11-03 03:10:00.000000,0.046,0.54,0,0,0.96,1.54,0.55
252,3868003,2252,2024-11-03 03:05:00.000000,0.032,0.4,0,0,0.9,1.18,0.51
253,3868002,2252,2024-11-03 03:00:00.000000,0.051,0.66,0,0,1.29,1.81,0.58
254,3866227,2252,2024-11-03 02:55:00.000000,0.04,0.44,0,0,0.75,1.51,0.49
255,3866226,2252,2024-11-03 02:50:00.000000,0.033,0.39,0,0,0.82,1.12,0.6
256,3866225,2252,2024-11-03 02:45:00.000000,0.051,0.67,0,0,1.27,1.83,0.6
257,3866224,2252,2024-11-03 02:40:00.000000,0.047,0.53,0,0,0.94,1.68,0.48
258,3866223,2252,2024-11-03 02:35:00.000000,0.041,0.49,0,0,0.92,1.27,0.48
259,3866222,2252,2024-11-03 02:30:00.000000,0.081,0.95,0,0,1.6,1.89,1.14
260,3866221,2252,2024-11-03 02:25:00.000000,0.139,1.67,0,0,2.91,2.9,1.88
261,3866220,2252,2024-11-03 02:20:00.000000,0.118,1.39,0,0,2.4,2.12,1.92
262,3866219,2252,2024-11-03 02:15:00.000000,0.127,1.56,0,0,2.3,2.77,2.08
263,3866218,2252,2024-11-03 02:10:00.000000,0.135,1.66,0,0,2.75,2.82,2.05
264,3866217,2252,2024-11-03 02:05:00.000000,0.129,1.51,0,0,2.48,2.54,1.95
265,3866216,2252,2024-11-03 02:00:00.000000,0.137,1.65,0,0,2.43,2.97,2.16
266,3864440,2252,2024-11-03 01:55:00.000000,0.136,1.59,0,0,2.46,2.67,2.19
267,3864439,2252,2024-11-03 01:50:00.000000,0.155,1.88,0,0,2.99,3.36,2.18
268,3864438,2252,2024-11-03 01:45:00.000000,0.149,1.81,0,0,2.84,3.13,2.26
269,3864437,2252,2024-11-03 01:40:00.000000,0.141,1.69,0,0,2.87,2.55,2.3
270,3864436,2252,2024-11-03 01:35:00.000000,0.16,1.92,0,0,3.27,3.29,2.16
271,3864435,2252,2024-11-03 01:30:00.000000,0.148,1.76,0,0,2.67,3.03,2.28
272,3864434,2252,2024-11-03 01:25:00.000000,0.14,1.71,0,0,2.91,2.57,2.35
273,3864433,2252,2024-11-03 01:20:00.000000,0.157,1.95,0,0,3.35,3.37,2.24
274,3864432,2252,2024-11-03 01:15:00.000000,0.062,0.73,0,0,1.88,1.7,0.77
275,3864431,2252,2024-11-03 01:10:00.000000,0.041,0.49,0,0,1.54,1.23,0.57
276,3864430,2252,2024-11-03 01:05:00.000000,0.135,1.56,0,0,2.7,2.99,1.76
277,3864429,2252,2024-11-03 01:00:00.000000,0.162,1.94,0,0,3.49,3.15,2.3
278,3862653,2252,2024-11-03 00:55:00.000000,0.146,1.77,0,0,3.19,2.64,2.3
279,3862652,2252,2024-11-03 00:50:00.000000,0.159,1.9,0,0,3.22,3.17,2.34
280,3862651,2252,2024-11-03 00:45:00.000000,0.162,1.96,0,0,3.67,2.97,2.35
281,3862650,2252,2024-11-03 00:40:00.000000,0.151,1.81,0,0,3.09,2.96,2.26
282,3862649,2252,2024-11-03 00:35:00.000000,0.148,1.79,0,0,2.95,3.02,2.25
283,3862648,2252,2024-11-03 00:30:00.000000,0.148,1.76,0,0,3.07,2.75,2.31
284,3862647,2252,2024-11-03 00:25:00.000000,0.171,2,0,0,3.28,3.62,2.28
